2017-06-08 12:50:18,826: INFO: running train_word2vec.py -train ../data/onlyreview_douban_movie.tsv.processed.simpleCh.wordbreak.removeword -size 300 -window 5 -sg 1
2017-06-08 12:50:18,826: INFO: collecting all words and their counts
2017-06-08 12:50:18,826: INFO: PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2017-06-08 12:50:20,772: INFO: PROGRESS: at sentence #10000, processed 5162072 words, keeping 154438 word types
2017-06-08 12:50:22,630: INFO: PROGRESS: at sentence #20000, processed 10232183 words, keeping 217657 word types
2017-06-08 12:50:24,617: INFO: PROGRESS: at sentence #30000, processed 15578620 words, keeping 270536 word types
2017-06-08 12:50:26,595: INFO: PROGRESS: at sentence #40000, processed 20893127 words, keeping 313796 word types
2017-06-08 12:50:28,558: INFO: PROGRESS: at sentence #50000, processed 26101282 words, keeping 350375 word types
2017-06-08 12:50:30,571: INFO: PROGRESS: at sentence #60000, processed 31443007 words, keeping 386641 word types
2017-06-08 12:50:32,530: INFO: PROGRESS: at sentence #70000, processed 36680920 words, keeping 419331 word types
2017-06-08 12:50:34,583: INFO: PROGRESS: at sentence #80000, processed 42119162 words, keeping 450805 word types
2017-06-08 12:50:36,571: INFO: PROGRESS: at sentence #90000, processed 47380816 words, keeping 479471 word types
2017-06-08 12:50:38,515: INFO: PROGRESS: at sentence #100000, processed 52532453 words, keeping 507051 word types
2017-06-08 12:50:40,531: INFO: PROGRESS: at sentence #110000, processed 57892248 words, keeping 534367 word types
2017-06-08 12:50:42,543: INFO: PROGRESS: at sentence #120000, processed 63207741 words, keeping 559567 word types
2017-06-08 12:50:44,568: INFO: PROGRESS: at sentence #130000, processed 68465368 words, keeping 582920 word types
2017-06-08 12:50:46,562: INFO: PROGRESS: at sentence #140000, processed 73828472 words, keeping 607493 word types
2017-06-08 12:50:48,573: INFO: PROGRESS: at sentence #150000, processed 79048293 words, keeping 628899 word types
2017-06-08 12:50:50,581: INFO: PROGRESS: at sentence #160000, processed 84306768 words, keeping 650895 word types
2017-06-08 12:50:52,572: INFO: PROGRESS: at sentence #170000, processed 89513335 words, keeping 672530 word types
2017-06-08 12:50:54,552: INFO: PROGRESS: at sentence #180000, processed 94760625 words, keeping 692597 word types
2017-06-08 12:50:56,539: INFO: PROGRESS: at sentence #190000, processed 99955887 words, keeping 712632 word types
2017-06-08 12:50:58,615: INFO: PROGRESS: at sentence #200000, processed 105426952 words, keeping 732987 word types
2017-06-08 12:51:00,620: INFO: PROGRESS: at sentence #210000, processed 110690507 words, keeping 752495 word types
2017-06-08 12:51:02,627: INFO: PROGRESS: at sentence #220000, processed 116028160 words, keeping 772293 word types
2017-06-08 12:51:04,789: INFO: PROGRESS: at sentence #230000, processed 121499106 words, keeping 792412 word types
2017-06-08 12:51:06,808: INFO: PROGRESS: at sentence #240000, processed 126816251 words, keeping 810669 word types
2017-06-08 12:51:08,827: INFO: PROGRESS: at sentence #250000, processed 132078416 words, keeping 830513 word types
2017-06-08 12:51:10,823: INFO: PROGRESS: at sentence #260000, processed 137224687 words, keeping 847603 word types
2017-06-08 12:51:12,835: INFO: PROGRESS: at sentence #270000, processed 142436707 words, keeping 864627 word types
2017-06-08 12:51:14,861: INFO: PROGRESS: at sentence #280000, processed 147658408 words, keeping 881510 word types
2017-06-08 12:51:16,803: INFO: PROGRESS: at sentence #290000, processed 152841824 words, keeping 898215 word types
2017-06-08 12:51:18,907: INFO: PROGRESS: at sentence #300000, processed 158315695 words, keeping 916081 word types
2017-06-08 12:51:21,071: INFO: PROGRESS: at sentence #310000, processed 163868872 words, keeping 932839 word types
2017-06-08 12:51:23,099: INFO: PROGRESS: at sentence #320000, processed 169128941 words, keeping 948871 word types
2017-06-08 12:51:25,128: INFO: PROGRESS: at sentence #330000, processed 174362288 words, keeping 964033 word types
2017-06-08 12:51:27,233: INFO: PROGRESS: at sentence #340000, processed 179807529 words, keeping 980758 word types
2017-06-08 12:51:29,370: INFO: PROGRESS: at sentence #350000, processed 185170247 words, keeping 996895 word types
2017-06-08 12:51:31,460: INFO: PROGRESS: at sentence #360000, processed 190535859 words, keeping 1012248 word types
2017-06-08 12:51:33,566: INFO: PROGRESS: at sentence #370000, processed 195961586 words, keeping 1028262 word types
2017-06-08 12:51:35,597: INFO: PROGRESS: at sentence #380000, processed 201097149 words, keeping 1043199 word types
2017-06-08 12:51:37,671: INFO: PROGRESS: at sentence #390000, processed 206345085 words, keeping 1058009 word types
2017-06-08 12:51:39,774: INFO: PROGRESS: at sentence #400000, processed 211746649 words, keeping 1072899 word types
2017-06-08 12:51:41,801: INFO: PROGRESS: at sentence #410000, processed 217010720 words, keeping 1087224 word types
2017-06-08 12:51:43,954: INFO: PROGRESS: at sentence #420000, processed 222375268 words, keeping 1101635 word types
2017-06-08 12:51:46,036: INFO: PROGRESS: at sentence #430000, processed 227742819 words, keeping 1117047 word types
2017-06-08 12:51:48,110: INFO: PROGRESS: at sentence #440000, processed 233077091 words, keeping 1131534 word types
2017-06-08 12:51:50,323: INFO: PROGRESS: at sentence #450000, processed 238535911 words, keeping 1146063 word types
2017-06-08 12:51:52,427: INFO: PROGRESS: at sentence #460000, processed 243855742 words, keeping 1161992 word types
2017-06-08 12:51:54,614: INFO: PROGRESS: at sentence #470000, processed 249441278 words, keeping 1177046 word types
2017-06-08 12:51:56,698: INFO: PROGRESS: at sentence #480000, processed 254727222 words, keeping 1190564 word types
2017-06-08 12:51:58,742: INFO: PROGRESS: at sentence #490000, processed 259845695 words, keeping 1204398 word types
2017-06-08 12:52:00,718: INFO: PROGRESS: at sentence #500000, processed 264963012 words, keeping 1217686 word types
2017-06-08 12:52:02,844: INFO: PROGRESS: at sentence #510000, processed 270432658 words, keeping 1231170 word types
2017-06-08 12:52:04,970: INFO: PROGRESS: at sentence #520000, processed 275573752 words, keeping 1244218 word types
2017-06-08 12:52:07,086: INFO: PROGRESS: at sentence #530000, processed 280966968 words, keeping 1257071 word types
2017-06-08 12:52:09,152: INFO: PROGRESS: at sentence #540000, processed 286222536 words, keeping 1270684 word types
2017-06-08 12:52:11,290: INFO: PROGRESS: at sentence #550000, processed 291645422 words, keeping 1284164 word types
2017-06-08 12:52:13,374: INFO: PROGRESS: at sentence #560000, processed 296912740 words, keeping 1296565 word types
2017-06-08 12:52:15,596: INFO: PROGRESS: at sentence #570000, processed 302350041 words, keeping 1309383 word types
2017-06-08 12:52:17,686: INFO: PROGRESS: at sentence #580000, processed 307602411 words, keeping 1321867 word types
2017-06-08 12:52:19,826: INFO: PROGRESS: at sentence #590000, processed 312889944 words, keeping 1334199 word types
2017-06-08 12:52:22,080: INFO: PROGRESS: at sentence #600000, processed 318315549 words, keeping 1346593 word types
2017-06-08 12:52:24,738: INFO: PROGRESS: at sentence #610000, processed 323633593 words, keeping 1359268 word types
2017-06-08 12:52:27,407: INFO: PROGRESS: at sentence #620000, processed 328987767 words, keeping 1371735 word types
2017-06-08 12:52:30,130: INFO: PROGRESS: at sentence #630000, processed 334306893 words, keeping 1383541 word types
2017-06-08 12:52:32,848: INFO: PROGRESS: at sentence #640000, processed 339602101 words, keeping 1395352 word types
2017-06-08 12:52:36,054: INFO: PROGRESS: at sentence #650000, processed 344855964 words, keeping 1406958 word types
2017-06-08 12:52:37,222: INFO: collected 1412028 word types from a corpus of 346909564 raw words and 653698 sentences
2017-06-08 12:52:37,222: INFO: Loading a fresh vocabulary
2017-06-08 12:52:38,200: INFO: min_count=100 retains 84043 unique words (5% of original 1412028, drops 1327985)
2017-06-08 12:52:38,200: INFO: min_count=100 leaves 339158169 word corpus (97% of original 346909564, drops 7751395)
2017-06-08 12:52:38,467: INFO: deleting the raw counts dictionary of 1412028 items
2017-06-08 12:52:38,536: INFO: sample=0.001 downsamples 38 most-common words
2017-06-08 12:52:38,536: INFO: downsampling leaves estimated 281980837 word corpus (83.1% of prior 339158169)
2017-06-08 12:52:38,536: INFO: estimated required memory for 84043 words and 300 dimensions: 243724700 bytes
2017-06-08 12:52:39,012: INFO: resetting layer weights
2017-06-08 12:52:40,378: INFO: training model with 6 workers on 84043 vocabulary and 300 features, using sg=1 hs=0 sample=0.001 negative=25 window=5
2017-06-08 12:52:41,520: INFO: PROGRESS: at 0.00% examples, 48140 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:42,676: INFO: PROGRESS: at 0.00% examples, 63681 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:43,857: INFO: PROGRESS: at 0.01% examples, 68278 words/s, in_qsize 12, out_qsize 0
2017-06-08 12:52:44,904: INFO: PROGRESS: at 0.01% examples, 71464 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:45,998: INFO: PROGRESS: at 0.01% examples, 68956 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:47,115: INFO: PROGRESS: at 0.01% examples, 71196 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:48,254: INFO: PROGRESS: at 0.01% examples, 70762 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:49,328: INFO: PROGRESS: at 0.01% examples, 71186 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:50,503: INFO: PROGRESS: at 0.02% examples, 70494 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:51,552: INFO: PROGRESS: at 0.02% examples, 71350 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:52,657: INFO: PROGRESS: at 0.02% examples, 71921 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:53,690: INFO: PROGRESS: at 0.02% examples, 72748 words/s, in_qsize 12, out_qsize 0
2017-06-08 12:52:54,728: INFO: PROGRESS: at 0.02% examples, 72853 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:55,790: INFO: PROGRESS: at 0.03% examples, 72083 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:56,895: INFO: PROGRESS: at 0.03% examples, 72238 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:58,095: INFO: PROGRESS: at 0.03% examples, 72234 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:52:59,197: INFO: PROGRESS: at 0.03% examples, 72601 words/s, in_qsize 12, out_qsize 0
2017-06-08 12:53:00,230: INFO: PROGRESS: at 0.03% examples, 72782 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:01,256: INFO: PROGRESS: at 0.04% examples, 72860 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:02,393: INFO: PROGRESS: at 0.04% examples, 72952 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:03,519: INFO: PROGRESS: at 0.04% examples, 72871 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:04,549: INFO: PROGRESS: at 0.04% examples, 73012 words/s, in_qsize 12, out_qsize 0
2017-06-08 12:53:05,766: INFO: PROGRESS: at 0.04% examples, 72553 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:06,869: INFO: PROGRESS: at 0.05% examples, 72547 words/s, in_qsize 12, out_qsize 0
2017-06-08 12:53:08,037: INFO: PROGRESS: at 0.05% examples, 72572 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:09,366: INFO: PROGRESS: at 0.05% examples, 72506 words/s, in_qsize 10, out_qsize 1
2017-06-08 12:53:10,466: INFO: PROGRESS: at 0.05% examples, 72970 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:11,577: INFO: PROGRESS: at 0.05% examples, 73288 words/s, in_qsize 12, out_qsize 0
2017-06-08 12:53:12,617: INFO: PROGRESS: at 0.06% examples, 73304 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:13,641: INFO: PROGRESS: at 0.06% examples, 72952 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:14,821: INFO: PROGRESS: at 0.06% examples, 73151 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:15,884: INFO: PROGRESS: at 0.06% examples, 72891 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:16,976: INFO: PROGRESS: at 0.06% examples, 73160 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:18,000: INFO: PROGRESS: at 0.07% examples, 73457 words/s, in_qsize 12, out_qsize 0
2017-06-08 12:53:19,017: INFO: PROGRESS: at 0.07% examples, 73310 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:20,338: INFO: PROGRESS: at 0.07% examples, 72947 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:21,535: INFO: PROGRESS: at 0.07% examples, 73077 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:22,611: INFO: PROGRESS: at 0.07% examples, 73072 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:23,654: INFO: PROGRESS: at 0.08% examples, 73298 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:24,710: INFO: PROGRESS: at 0.08% examples, 73211 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:25,870: INFO: PROGRESS: at 0.08% examples, 73212 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:26,919: INFO: PROGRESS: at 0.08% examples, 73363 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:28,044: INFO: PROGRESS: at 0.08% examples, 73132 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:29,116: INFO: PROGRESS: at 0.09% examples, 73250 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:30,287: INFO: PROGRESS: at 0.09% examples, 73342 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:31,345: INFO: PROGRESS: at 0.09% examples, 73336 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:32,364: INFO: PROGRESS: at 0.09% examples, 73372 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:33,365: INFO: PROGRESS: at 0.09% examples, 73311 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:34,419: INFO: PROGRESS: at 0.10% examples, 73329 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:35,515: INFO: PROGRESS: at 0.10% examples, 73242 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:36,637: INFO: PROGRESS: at 0.10% examples, 73272 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:37,683: INFO: PROGRESS: at 0.10% examples, 73180 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:38,881: INFO: PROGRESS: at 0.10% examples, 73170 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:40,123: INFO: PROGRESS: at 0.11% examples, 73200 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:41,177: INFO: PROGRESS: at 0.11% examples, 73322 words/s, in_qsize 12, out_qsize 0
2017-06-08 12:53:42,219: INFO: PROGRESS: at 0.11% examples, 73359 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:43,222: INFO: PROGRESS: at 0.11% examples, 73117 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:44,361: INFO: PROGRESS: at 0.11% examples, 73030 words/s, in_qsize 12, out_qsize 0
2017-06-08 12:53:45,426: INFO: PROGRESS: at 0.12% examples, 73116 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:46,429: INFO: PROGRESS: at 0.12% examples, 73125 words/s, in_qsize 10, out_qsize 1
2017-06-08 12:53:47,433: INFO: PROGRESS: at 0.12% examples, 73166 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:48,707: INFO: PROGRESS: at 0.12% examples, 73155 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:49,886: INFO: PROGRESS: at 0.12% examples, 73073 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:50,938: INFO: PROGRESS: at 0.13% examples, 73081 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:51,948: INFO: PROGRESS: at 0.13% examples, 73150 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:52,977: INFO: PROGRESS: at 0.13% examples, 73281 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:54,054: INFO: PROGRESS: at 0.13% examples, 73293 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:55,218: INFO: PROGRESS: at 0.13% examples, 73133 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:56,237: INFO: PROGRESS: at 0.14% examples, 73265 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:57,467: INFO: PROGRESS: at 0.14% examples, 73167 words/s, in_qsize 11, out_qsize 0
2017-06-08 12:53:58,633: INFO: PROGRESS: at 0.14% examples, 73163 words/s, in_qsize 11, out_qsize 0
